path	ground_truth	seamless_large	wav2vec_urdu	whisper_large	whisper_medium
common_voice_ur_38474455.mp3	سبب کیا خواب میں آ کر تبسم ہائے پنہاں کا	سبب کیا خواب میں اکثر تبسم ہائے پناہ کا	سبب کیا خواب میں اکصر تبسم ہائے پیناہاں کا	 سبب کیا خواب میں اکثر توسم ہائے پہنہاں کا	 سبب کیا خواب میں اکثر توسوں ہائب پہنہ آکا
common_voice_ur_38444336.mp3	کوئي پوچھے کہ يہ کيا ہے تو چھپائے نہ بنے	کوئی پوچھے کہ یہ کہاں ہے تو چھپائے نہ بنے۔	کوئی پوچھے کہ یہ کیا ہے تو چھپائے نہ بنں	 کوئی پوچھے کہ یہ کیا ہے تو چھپائے نہ بنے	 کوئی پوچھیں کہ یہ کیا ہے تو چھپائے نہ بنے
common_voice_ur_31929288.mp3	ان کا مستقبل خطرے سے خالی نہ ہو گا۔	ان کا مستقبل خطرے سے خالی نہ ہو گا۔	ان کا مستقوف فطرے سے خالی نہ ہو گا	 ان کا مستقبل خطرے سے خالی نہ ہوگا	 ان کا مستقبل خطرے سے خالی نہ ہوگا
common_voice_ur_38433638.mp3	جو سارا دن مرے خوابوں کو ریزہ ریزہ کرتے ہیں	جو سارا دن میرے خوابوں کو رزا رزا کرتے ہیں	جسسارہ دل میرے خوابوں اوہ ریزا ریا کرتے ہیں	 جو سارا دن میرے خوابوں کو رزا رزا کرتے ہیں	 جو سارا دن میرے خوابوں کو رزا رزا کرتے ہیں
common_voice_ur_31814977.mp3	ہاں خیریت ہی ہے۔۔۔ کلاس لینے کا کوئی ارادہ ہے؟	ہاں خیریت ہی ہے، کلاس لینے کا کوئی ارادہ ہے؟	ہاں خیریت ہی  قلاس لینی کا کوئی ارادہ ہے	 ہاں خیریت ہی ہے کلاس لینے کا کوئی ارادہ ہے؟	 ہاں خیریت ہی ہے، کلاس لینے کا کوئی ارادہ ہے؟
common_voice_ur_32006534.mp3	ایرانی انقلاب کے امام اور مقتدی، دونوں شیعہ تھے۔	ایرانی انقلاب کے امام اور مقتدی دونوں شیعہ تھے۔	ایرانی انقلاب کے امام اور مقتدی دونوں شیہ تھی	 ایرانی انقلاب کے امام اور مقتدی دونوں شیعہ تھے۔	 ایرانی انقلاب کے امام اور مقتدی دونوں شیعہ تھے۔
common_voice_ur_37976020.mp3	پردہ اُٹھاؤ ہم بھی تو دیکھیں چُھپا ہے کون؟	پردہ اٹھاؤ ہم بھی تو دیکھیں چھپا ہے کون	پرداوٹھاو ہم بھی تو دیکھیں چھپاہ ہے کون	 پردہ اٹھاؤ ہم بھی تو دیکھیں چھپا ہے کون	 پردہ اٹھاؤ ہم بھی تو دیکھیں چپا ہے کون
common_voice_ur_31815011.mp3	اسلام باد قومی ایئرلائن اور اسٹیل ملزکے نجکاری پلان کی منظوری	اسلام آباد قومی ایئر لائن اور اسٹیل ملز کے نجکاری پلان کی منظوری	اصلانبات قومی ایرلائن اور سٹیل ملس کین جکاری پلانت کی منزولی	 اسلام آباد قومی ہیئر لائن اور سٹیل میلز کے نجکاری پلان کی منظوری	 اسلاماباد قومی ایر لائن اور سٹیل ملز کے نجکاری پلان کی منظولی
common_voice_ur_31813376.mp3	اسک معانی پر اور مفہوم پر کبھی غورک بھی نہیں	اس کے معنی پر اور مفہوم پر کبھی غور بھی نہیں	اس کے مانی پر اور مخوم پر کبھی غور بھی نہں یں	 اس کے معنی پر اور محفوم پر کبھی گوھر بھی نہیں	 اس کے معنی پر اور محفوم پر کبھی غور بھی نہیں
common_voice_ur_38411532.mp3	یقیں پیدا کر اے ناداں یقیں سے ہاتھ آتی ہے	یقین پیدا کر عنا دانت یقین سے ہاتھ آتی ہے	مکشین پیدا کر عیناداع وی کھل سے ہا تھاتی یں	 یقین پیدا کر احنادان یقین سے ہاتھ آتی ہے	 مقشم پیدا کر اینادہ یقین سے ہاتھ آتی ہے
common_voice_ur_32012630.mp3	مت پوچھ کہ کیا حال ہے میرا ترے پیچھے	مت پوچھو کہ کیا حال ہے میرا تیرے پیچھے	مد پوچھ کہ کیا حال ہے میرا تیر پیچھے	 مت پوچھ کہ کیا حال ہے میرا تیرے پیچھے	 مت پوچھ کے کیا حال ہے میرا تیرے پیچھے
common_voice_ur_41151331.mp3	امریکی گلوکار پریانکا چوپڑا سے ملنے بھارت پہنچ گیا	امریکی گلوکارہ پریانکا چوپڑا سے ملنے بھارت پہنچ گیا	امریکی قلو کار پریانطا جوپڑا سے ورنے بھارد پہنچ گیا	 امریکی گلوکار پریانکا چوپڑا سے مرنے بھارت پہنچ گیا۔	 امریکی گلوکار تریانتا چوپڑا سے میرے نیم ہارد پہنچ گیا
common_voice_ur_31963882.mp3	اور اردو میں اس کا ترجمہ نبات خانہ کیا	اور اردو میں اس کا ترجمہ نپاس خانہ کیا	پر عرطوں میں اصقت ترچیمہ نپاص خانا کیا	 اور اردو میں اس کا ترجمہ نباز خانہ کیا	 اور اُردھوں میں اس کا تجمہ نباز خانہ کیا
common_voice_ur_31834066.mp3	آمریتوں نے اگر فکری یکسوئی پیدا کی تو جمہوری ادوار نے	امریتوں نے اگر فطری یکسوئی پیدا کی تو جمہوری دور نے	عمریتوں نے اگر فکری یک سواپیدا کی تو جمہوری ادوار نیں	 امریتوں نے اگر فکری یک سوئی پیدا کی تو جمہوری ادوار نے	 امریتوں نے اگر فکری یکسوئی پیدا کی تو جمہوری ادوار نے
common_voice_ur_31833738.mp3	مرضی کی رنگار نگ کتابیں دلوا کر دیتا ہوں	مرضی کی رنگا رنگ کتابیں دلوا کر دیتا ہوں	مرجی کی رنگا رنگ کے طامین دلواع کر دیتا ہوں	 مرضی کی رنگا رنگ کتامیں دنوا کر دیتا ہوں	 مرزی کی رنگا رنگ کتانیں دلوائے کر دیتا ہوں
common_voice_ur_31833789.mp3	یہ بحث ادب کے بارے میں بھی اٹھی تھی۔	یہ بحث ادب کے بارے میں بھی اٹھی تھی۔	یہ بحص ادب کے بارے میں بھی اٹھی تھی	 یہ بحث عدب کے بارے میں بھی اٹھی تھی	 یہ بحث عدب کے بارے میں بھی اٹھی تھی
common_voice_ur_38434046.mp3	اور جلسوں کو اپنی کامیابی قرار دے رہے ہیں	اور جلسوں کو اپنی کامیابی قرار دے دی ہے	اور جلسوں کو اپنی کامعیابی کراہ دی رہی ہیں	 اور جلسوں کو اپنی کامیابی قرار دے ہوئی ہے۔	 اور جلسوں کو اپنی کامیابی قرار دے رہی ہے
common_voice_ur_31809367.mp3	قدامت پسند سیاسی امیدواروں کو ووٹ دینا پسند کرتا ہوں	قدامت پسند سیاسی امیدواروں کو ووٹ دینا پسند کرتا ہوں	کتامت پسند سیاسی امیدواروں کھو ووٹ دینا پسند کرتا ہوں	 قدامت پسند سیاسی امیدواروں کو ووٹ دینا پسند کرتا ہوں	 قطامت پسند سیاستی امیدواروں کو ووٹ دینا پسند کرتا ہوں
common_voice_ur_31833843.mp3	یہی معاملہ سیاسی، علاقائی یا نسلی معاملات کا ہے۔	یہی معاملہ سیاسی، علاقائی یا نسلی معاملات کا ہے۔	یہی معاملا سیاسی علاقائی یا نسکلی معملات کا ہے	 یہی معاملہ سیاسی علاقائی یا نسلی معاملات کا ہے	 یہی معاملہ سیاستی علاقائی یا نسلی معاملات کا ہے
common_voice_ur_31833866.mp3	ہمیں یہودیوں سے شاید اتنا نقصان نہیں ہو گا	ہمیں یہودیوں سے شاید اتنا نقصان نہیں ہو گا	ہمی یہودیوں سے شاہد اتنا نقسان نہیں ہو گا	 ہمیں یہودیوں سے شاید اتنا نقصان نہیں ہوگا	 ہمیں یہودیوں سے شاید اتنا نقصان نہیں ہوگا
common_voice_ur_41157695.mp3	پھولوں کے ہاتھ جل گئے‘ کیسے یہ آفتاب تھے	پھولوں کے ہاتھ جل گئے کیسے یہ آفتاب تھے	ملو کہا چل کہے کیسے یا آفتاپ تھے	 پھولوں کے ہاتھ جل گئے کیسے یہ آفتاب تھے	 پھولوں کے ہاتھ جل گئے کہ ایسے یہ آفتاب تھے
common_voice_ur_31948480.mp3	اور اپنے مذموم مقاصد کے لیے استعمال کرتے ہیں	اور اپنے مذموم مقاصد کے لیے استعمال کرتے ہیں	اور اپنے مضمون مقاصد کے لئے استعمال کرتے ہیں	 اور اپنے مضمون مقاصد کے لئے استعمال کرتے ہیں	 اور اپنے مزموں مقاصد کے لئے استعمال کرتے ہیں
common_voice_ur_31948786.mp3	بسوں میں دس مسافروں کے بیٹھنے کی گنجائش ہے	بسوں میں دس مسافروں کے بیٹھنے کی گنجائش ہے	بوسوں میں دس مسافروں کے بیٹھنے کی گنجائ شرم	 دوستو میں دس مسافروں کی بیٹھنے کی گنجائش ہے	 بسوں میں دس مسافروں کی بیٹھنے کی گنجائی شہر ہے
common_voice_ur_31353583.mp3	لیکن تیسرے دن ایک فیکٹری کے اندر پولیس نے	لیکٹیڈ سٹیڈ ان ایک فیکٹری میں پولیس کے تحت	لیکن تیسری دن ایک فیکٹری کے اندر پولیس نیں	 لیکن تیسرے دن ایک فیکٹری کے اندر پولیس نے	 لیکن تیستے دن ایک فیکٹری کے اندر پولیس نے
common_voice_ur_32003762.mp3	ابھی اس قوم کوان کی ژولیدہ فکری کی قیمت چکانی ہے۔	ابھی اس قوم کو ان کی یالیدہ فکری کی قیمت چکانے ہے۔	ابھی اس قوم کو ن کی یالیدف کی کی قیمت چکانی ہے	 ابھی اس قوم کو ان کی یولیدہ فقی کی قیمت چکانی ہے۔	 ابھی اس قوم کو ان کی یالیدفقی کی قیمت چکانی ہے
common_voice_ur_38420223.mp3	راکھ کس نے تری سونے کی سی رنگت کر دی	راکھ کس نے تیری سونے کی سی رنگت کردی	راکھ کسنے تیری سونے کی سی رنگد کردتی	 راکھ کس نے تیری سونے کی سی رنگت کر دی؟	 راکھ کس نے تیری سونے کی سی رنگت کر دی
common_voice_ur_41139002.mp3	اس کارنامے کو ہم مرتے دم تک یاد رکھیں گے	اس کارنامے کو ہم مرتے دم تک یاد رکھیں گے۔	اس کار نامے کو ہم مرتدمتکیاد رکھیں گے	 اس کارنامے کو ہم مرتے دم تک یاد رکھیں گے	 اس کارنامے کو ہم مرتدم تک یاد رکھیں گے
common_voice_ur_41139020.mp3	کانگرس اسی کوڈ میں انسان کی موزوں قدروقیمت ظاہر کرتی ہے	کانگریس اسی کوڈ میں انسان کی مناسب قدر و قدر ظاہر کرتی ہے۔	کونگرس اسی کورڈ میں انسان کی موضوں کادرو کھیمت ظاہر کرتی ہے	 کانگریس اسی کوڈ میں انسان کی موضوعوں قدر و قیمت ظاہر کرتی ہے۔	 کونگریس اسی کوڈ میں انسان کی معظوم قدر و قیمت ظاہر کرتی ہے
common_voice_ur_32839153.mp3	نگہ پیدا کر اے غافل تجلی عین فطرت ہے	نگاہ پیدا کر اے غافل تجلی عین فطرت ہے	نگا پیدا کر ایغافل تجلدی عین فطرت ہے	 نگاہ پیدا کر اے غافل تجلی این فطرت ہے	 نگا پیدا کر اے غافل تجلی این فطرت ہے
common_voice_ur_41138478.mp3	جاگ گئے مگر پھر ناراض ہوئے کہ ہمیں جگایا کیوں	جاگ گئی مگر پھر ناراض ہوئی کہ ہمیں جگایا کیوں؟	جا گئی مگر پھر ناراز ہوئی کے ہمیں جاگائیا کیوں	 جا گئی مگر پھر ناراض ہوئی کہ ہمیں جگایا کیوں؟	 جا گئی مگر پھر نراض ہوئی کہ ہمیں جگہیا کیوں
common_voice_ur_31949719.mp3	پلیز پلیز میرے بہن بھائیوں مجھے زیادہ سے زیادہ سپورٹ کریں	پلیز پلیز میرے بہن بھائیوں مجھے زیادہ سے زیادہ سپورٹ کریں	پلی پلیس میرے بین بھائیوں مجھے زیادہ سے زیادہ سپورٹ کریں	 پلیز پلیز میرے بہن بھائیوں مجھے زیادہ سے زیادہ سپورٹ کریں	 میرے بہن بھائیوں مجھے زیادہ سے زیادہ سپورٹ کریں
common_voice_ur_31949775.mp3	لائف آف جارجیا ہالینڈ میں واقع قومی ہالینڈ گروپ کا حصّہ ہے	لائف آف جارجیا ہالینڈ میں واقع قومی ہالینڈ گروپ کا حصہ ہے	لائیف اف جاریجیا ہالنڈ میں ماکی کھومی حالنڈ گروپ کا حصہ ہے	 لائف آف جارجہ ہارلینڈ میں واقعی قومی ہارلینڈ گروپ کا حصہ ہے۔	 لائف آف جاری جاہ ہالینڈ میں واقعی کومی ہالینڈ گروپ کا حصہ ہے
common_voice_ur_30393478.mp3	کی عہدیدار سدرا احمد نے وی او کو بتایا ہے	کی عہدیدار سدرہ احمد نے وی او کو بتایا ہے	کی اہدیدار صدرہ اہمد نے وی یو کو بتایا ہے	 کی اہدیدار صدرہ احمد نے ویو کو بتایا ہے	 کہ اہدیدار صدرہ احمد نے ویو کو بتایا ہے
common_voice_ur_31834296.mp3	ا س کی تصدیق کی لوگ ان سے ناراض تھے	اس کی تصدیق کی لوگ ان سے ناراض تھے۔	اس کی تستی کی لوگ ان سے نا راستھے	 اس کی تصدیق کی لوگ ان سے ناراض تھے	 اس کی تستی کی لوگ ان سے ناراض تھے
common_voice_ur_31902193.mp3	آج مؤقف ایک ہی ہے جو نواز شریف کا ہے	آج موقف ایک ہی ہے جو نواز شریف کا ہے۔	آج موق قف ای کی ہجو نواز شرص ہے	 آج موقف ایک ہی ہے جو نواز شریف ہے	 آدھا موقع ایک ہے جو نواز شمس ہے
common_voice_ur_31834317.mp3	اب چونکہ تمہارے ایمان میں ضعف آ گیا ہے،	اب چونکہ تمہارے ایمان میں ضعف آ گیا ہے،	اب چھونکہ تمہارے امان می اصاف آ گیا ہے	 اب چونکہ تمہارے ایمان میں اضاف آ گیا ہے	 اب چونکہ تمہارے ایمان میں اضاف آگیا ہے
common_voice_ur_31964308.mp3	راجرز کپ ٹینس سٹسیپاس نے کوارٹر فائنل کا ٹکٹ کٹوا لیا	راجرز کپ ٹینس سڈسیپاس نے کوارٹر فائنل کا ٹکٹ کٹوا لیا	راجرز کپ ٹینس سٹس سپاس نے پارٹر فائنل کا ٹکٹ کٹوالیا	 راجرز کپ ٹینس سٹس سے پاس نے کوارٹر فائنل کا ٹکٹ کٹوا لیا۔	 روڈرز کا ٹینس سٹس سپاس نے قوٹر فائنل کا ٹکٹ قطوہ لیا
common_voice_ur_31964023.mp3	کی بہت سی مقدار فضا میں شامل ہوجاتی ہے	کی بہت سی مقدار فضا میں شامل ہو جاتی ہے	کی بہصی مقطار کے سامی شامل ہو جاتی ہے	 کی بہت سی مقدار فضاء میں شامل ہو جاتی ہے	 کی بہت سی مقدار فضان میں شامل ہو جاتی ہے
common_voice_ur_32004473.mp3	کراچی یِہ کرنا اماں جینا جہیز میں لانا ہونا	کراچی یہ کرنا عوام جینا جہیز میں لانا ہونا	کراچی ہں کرنا عمان جینا جہید میں لانا ہونا	 کراچی اے کرنا اما جینا جہیر میلانا ہونا	 کناجی اے کرنا ہمہ جینا جہیر میں لانا ہونا
common_voice_ur_31863674.mp3	طبیعیات کے سلسلے میں ایک عمومی بات یہ ہے	طبیعت کے سلسلہ میں ایک عمومی بات یہ ہے	تبیت کے سلسلے نں ایک عمونی بات یے ہے	 طبیعت کی سلسلے میں ایک عمومی بات یہ ہے۔	 طبیت کی سلسلے میں ایک امومی بات یہ ہے
common_voice_ur_38446642.mp3	دیکھ کے میری بیخودی‘ چلنے لگی ہوا کہ ’’ یوں ‘‘	دیکھ کہ میری بے خودی چلنے لگی ہوا کے یوں	دیک کے میری ب خودی چلنے لگی ہوا کہ یہیں	 دیکھ کے میری بے خودی چلنے لگی ہوا کے یوں	 دیکھ کے میری بے خوبی ہے چلنے لگی ہوا کے جھو
common_voice_ur_31863698.mp3	جب کہ قرآن خوانی کی محافل بھی منعقد کی جائیں گی۔	جبکہ قرآن خوانی کی محفل بھی منعقد کی جائیں گی۔	جکہ قوران خانیتی ممحفل بھیک منقت کی جائیں گی	 جبکہ قرآن خانی کی محافظ بھی منقض کی جائیں گی	 جبکہ قرآن فانی کی محافظ بھی ملکت کی جائیں گی
common_voice_ur_31809227.mp3	سالہ کشمیری بچے نے شین وارن کا دل جیت لیا	سالا کشمیری بچے نے شین وارن کا دل جیت لیا	سالہ کشمیری بچے نے شین وارن کا دل جی دلیا	 سالہ کشمیری بچے نے شین وارن کا دل جیت لیا	 سالہ کشمیری بچے نے شین وارن کا دل جید لیا
common_voice_ur_31809252.mp3	چينی سپر کمپیوٹر سمٹ پانچ لاکھ ٹریلین اعدادوشمار فی منٹ کر سکتا ہے	چینی سپر کمپیوٹر سمٹ پانچ لاکھ ڈریل اعداد و شمار فی منٹ کر سکتا ہے	چینی سوپر کمپیوٹر سمٹھ پانچ لک ٹریلے ادادو شمارفی منٹ کر سکتا ہے	 چینی سوپر کمپیوٹر سمٹ پانچ لاکھ دریلے عداد و شمار فی منٹ کر سکتا ہے	 چینی سپرکمپیوٹر سمٹ 5 لاکھ ڈرے لے ادادو شمار فی منٹ کر سکتا ہے
common_voice_ur_38443565.mp3	دل میں ذوقِ وصل و یادِ یار تک باقی نہیں	دل میں ذوقے وسلے یادو یار تک باقی نہیں	دل میں ضقے وسلے یا دویار تقباکی نہیں	 دل میں زوکے وصلے یادو یار تک باقی نہیں	 دل میں ذوکے وصلے یادویار تک باقی نہیں
common_voice_ur_32008803.mp3	کمپیوٹرز پر آئی ٹیونز ایپلیکیشن آئی فونز کی ترتیبات کا باضابطہ طریقہ ہے	کمپیوٹرز پر آئی ٹیونز ایپلیکیشن آئی فونز کی ترتیب کا باضابطہ طریقہ ہے	کمپیوٹرزپیر آئی ٹیومز ایپلیکیشن ائ فون کی ترتیبات کا بعز آبتہ تریکہ ہے	 کمپیوٹرز پر آئی ٹیونز اپلیکیشن آئی فونز کی ترتیبات کا بہت زیادہ طریقہ ہے۔	 کمپیوٹرز پر آئی ٹیونز ایپلکیشن آئی فونز کی تحتیبات کا باز آپ تریکہ ہے
common_voice_ur_32007163.mp3	کہ شبانہ اعظمی کو فوری طور پر ممبئی کے	کہ شبہانہ اعظمی کو فوری طور پر ممبئی کے	کشبانہ آزمی کو فوری طور پر ممبئی کیل	 کشبانہ آزمی کو فوری طور پر ممبئی کے	 کشبانہ آزمی کو فوری طور پر ممبائی کے
common_voice_ur_31812771.mp3	اسی طرح فطرت بھی اسی تقاضے کو مدنظر رکھتی نظر اتی ہے	اسی طرح فطرت بھی اسی تقاضے کو مدنظر رکھتے نظر آتی ہے	اسی طراف عطرت ڈی اسی تقاضے کو مد نظر رکھدی نظر آتی ہے	 اسی طرح فطرت بھی اسی تقاضے کو مدنظر رکھتے نظر آتی ہے	 اسی طرح فطرت بھی اسی تقاضے کو مدد نظر رکھتے نظر آتی ہے
common_voice_ur_31982819.mp3	ضد کی ہے اور بات مگر خو بری نہیں	زبردستی ہے اور بات مگر خوب نہیں	ضد کیہ ہے اور پات مقر خوبری نہیں	 زد کی ہے اور بات مگر خوبری نہیں	 زد کی ہے اور بات مکر خوبری نہیں
common_voice_ur_31902223.mp3	اب شام بھی پیہم حملوں کی زد میں ہے۔	اب شام بھی پہم حملوں کے زد میں	اب شام بھی پہم حملوکے ضدمیں	 افشام بی پہم ہم لوگ کے زد میں	 افشان بھی پہم ہم لوک انزد میں
common_voice_ur_38484086.mp3	زندگی میں ہر دم ہنستے رہو، ہنسنا زندگی کی ضرورت ہے	زندگی میں ہر دم ہنستے رہو۔ ہنستنا زندگی کی ضرورت ہے۔	زندگی میں حردم ہنس تے راہو ہنس نہ زندگی کی ضرورت ہے	 زندگی میں ہر دم ہنستے رہو، ہنسنا زندگی کی ضرورت ہے۔	 زندگی میں ہر دم ہنستے رہو، ہنسنا زندگی کی ضرورت ہے
common_voice_ur_38484284.mp3	ہر ایک شعر میں کیا غم ہے، کیا اُداسی ہ	ہر ایک شیر میں کیا غم ہے کیا اداسی ہے	ہریک شر میں کیا غم ہے کیا اداسی ہے	 ہر ایک شیر میں کیا غم ہے کیا اداسی ہے؟	 ہر ایک شیر میں کیا غم ہے کیا اداسی ہے
common_voice_ur_31915042.mp3	فاسٹ بالر جنید خان بیٹے کے باپ بن گئے	فاسٹ بولر جنید خان بیٹے کے باپ بن گئے	فاشٹ بہوئزار جنید خان بیٹے کے باب بند گئے	 فاسٹ بولر جنید خان بیٹے کے باپ بن گئے	 فاسٹ بوائلر جنید کھان بیٹے کے باپ بن گئے
common_voice_ur_41036603.mp3	اسحاق ڈار کو دیکھیے، جاتے جاتے بھی مکمل نہیں گئے۔	انسان ڈاٹ ڈاٹ دیکھے جاتے جاتے بھی مکمل نہیں گئے	اسہان ڈاں ٹو دکھلیں جیتیں جیتے بھی مکامل نہیں گے	 ساتھ ڈاٹو دیکھئے جاتے جاتے بھی مکمل نہیں گئے	 سائن ڈاٹو دیکھئے جاتے جاتے بھی مکمل نہیں گئے
common_voice_ur_41125851.mp3	اس کے لیے آپ اعتماد کہاں سے لائیں گے؟	اس کے لیے آپ اعتماد کہاں سے لائیں گے؟	اس کے لئے آپ اعتماد کہاں سے لائیں گے	 اس کے لیے آپ اعتماد کہاں سے لائیں گے؟	 اس کے لئے آپ اعتماد کہاں سے لائیں گے؟
common_voice_ur_31858098.mp3	بال ٹمپرنگ کیس سٹریلوی کرکٹرز نے سزائیں قبول کر لیں	بال ٹمپرنگ کیس آسٹریلیائی کرکٹرز نے سزائیں قبول کرلی	بوال ٹیمپرنگ کیس آسٹریلی سٹریلوی کرکٹررز نے سیزائیں کبول کرڑیں	 بال ٹیمپرنگ کیس آسٹریلوی کرکٹرز نے سزائی قبول کری	 بول ٹیمپرنگ کیس، آسٹرلی وی کرکٹرز نے سزای قبول کر لی
common_voice_ur_31917503.mp3	دیکھیے پانی کب تک بہتا اور مچھلی کب تک تیرتی ہے؟	دیکھیے پانی کب تک بہتا اور مچھلی کب تک تیرتی ہے؟	دیکھ یے پانی کپ تک بیتا ار مچھلی کپ تک ٹیڑھ تی ہے	 دیکھئے پانی کب تک بیتا اور مچھلی کب تک تیرتی ہے	 دیکھئے پانی کب تک بیتا اور مچھلی کب تک تیر تھی ہے
common_voice_ur_31809168.mp3	مگر دوبارہ اس اعزاز کے مالک بن گئے تھے	مگر دوبارہ اس اعزاز کے مالک بن گئے تھے	مگر توارہ اس احظاث کے مالک بنڈ گائے تھے	 مگر دوبارہ اس عزاز کی مالک بن گئے تھے	 مگر دورہ اس اعزاز کے مالک بن گئے تھے
common_voice_ur_31809148.mp3	برائیڈل فیشن ویک کے اخری روز رنگوں کی بہار	برائڈل فیشن ویک کے آخری روز رنگوں کی بہار	برائٹال فیشن ویک کہ آہری روز رنگوں کی بہار	 برائیڈل فیشن ویک کے آخری روز رنگوں کی بہار	 بریڈل فیشن ویک کے اہری روز رنگوں کی بہار
common_voice_ur_31878427.mp3	ہم آہ بھی کرتے ہیں تو ہو جاتے ہیں بدنام	ہم آہ بھی کرتے ہیں تو ہو جاتے ہیں بدنام	ہم احبھی کرتے ہیں تو ہو جاتے ہیں بننا	 ہم آہ بھی کرتے ہیں تو ہو جاتے ہیں بنام	 ہم اہ بھی کرتے ہیں تو ہو جاتے ہیں بدنام
common_voice_ur_31933781.mp3	جنرل قمر جاوید باجوہ کے ساتھ بھی نام نہاد	جنرل قمر جوید واجہ کے ساتھ بھی نام نہاد	جنرل کمار جوید وا جگے ساددی نام نے حاد	 جنرل کمر جوید واجہ کے ساتھ بھی نام نہا تھا	 جنرل کمر جوید واجہ کے ساتھ بھی نام نہاد
common_voice_ur_31901997.mp3	لیکن اس سے ہٹ کے وہ اچھا دور تھا۔	لیکن اس سے ہٹ کے وہ اچھا دور تھا۔	لیکناس سے ہٹ کے وہ چا جوڑ تھا	 لیکن اس سے حق کہ وہ اچھا دور تھا	 لیکن اس سے ہر کی بہت چاہ دول تھا
common_voice_ur_31993036.mp3	کامن ویلتھ گیمزپاکستانی ہاکی ٹیم اج کینیڈا سے ٹکرائے گی	کامن ویلتھ گیمز پاکستانی ہاکی ٹیم آج کینیڈا سے ٹکرائے گی	کومنبلٹ گینس پاکستانی حاکری ٹیم آج کی نایڈا سے ٹکٹائے کی	 کومن ڈیلز کیمز پاکستانی ہاؤپی ٹیم آج کینیڈا سے ٹکرائے گی	 کماندلز کینس پاکستانی ہاں پیٹنگ آج کینیڈا سے تکرائے کی
common_voice_ur_32054554.mp3	اتنی بسیں چلیں گی، اتنے مسافر روزانہ سفر کریں گے۔	اتنی بسیں چلیں گی، اتنے مسافر روزانہ سفر کریں گے۔	اتنی بسیں چلیں گی اتنی مصافح روزانا سفر کریں گے	 اتنی بسیں چلیں گی اتنے مسافر روزانہ سفر کریں گے	 اتنی بسیں چلیں گی اتنے مسافر روزانہ سفر کریں گے
common_voice_ur_38471091.mp3	یوں تو کہیے کہ مسافر کو ٹھکانے ہیں بہت	یوں تو کہیں کے مسافر کو ٹھکانے ہیں بہت	یوں تو کہیں کہ مسافر کو ٹھکانے ہیں بہت	 یوں تو کہیں کہ مسافر کو ٹھکانے ہیں بہت	 یوں تو کہیں کہ مسافر کو ٹھکانے ہیں بہت
common_voice_ur_31794346.mp3	لہو رنگ ہونے کے ساتھ نہایت تکلیف دہ ہے	خون رنگ ہونے کے ساتھ نہایت تکلیف دہ ہے	لہوع رنگ ہونے کے ساتھ نہایں تقلیف تیہے	 لہو رنگ ہونے کے ساتھ نہائی تکلیف دے ہیں	 لہو رنگ ہونے کے ساتھ نیحائی تکلیف دے ہیں
common_voice_ur_32000015.mp3	اس کا مرکزی خیال آزادیِ ہند سے ملتا جلتا ہے	اس کا مرکزی خیال آزادی ہند سے ملتا جلتا ہے۔	اس کا مرکزی حیال اظادی ہند سے ملتا جلتا ہے	 اس کا مرکزی حیال ازادی ہند سے ملتا جلتا ہے	 اس کا مرکزی حیال ازادی ہن سے ملتا جلتا ہے۔
common_voice_ur_32043089.mp3	مکمل رپورٹ اس لنک پر پڑھی جا سکتی ہے ۔	مکمل رپورٹ اس لنک پر پڑھی جا سکتی ہے	مکمل رپورٹ اس لنک پر پڑھی جا سکتی ہے	 مکمل رپورٹ اس لنک پر پڑھی جا سکتی ہے	 مکمل رپورٹ اس لنک پر پڑھی جا سکتی ہے
common_voice_ur_31973855.mp3	آپ اس لفظ کو انگریزی میں کیسے ادا کرتےہیں؟	آپ اس لفظ کو انگریزی میں کیسے ادا کرتے ہیں؟	آپ اس لفس کو انگریزیمی کیسیا دھا کرتے ہیں	 آپ اس لفظ کو انگریزی میں کیسے عدہ کرتے ہیں؟	 آپ اس لفظ کو انگلیسی میں کیسے یاد با کرتے ہیں؟
common_voice_ur_31974171.mp3	اب بھی بہت ساروں کی عقل ٹھکانے آجائے گی	اب بھی بہت سروں کی عقل ٹھکانے آ جائے گی۔	اب بھی بہت صاروں کی اقل ٹھکانے آ جائے گی	 اب بھی بہت ساروں کی اکل ٹھکانے آ جائے گی	 اب بھی بہت ساروں کی اقل تکانے آ جائے گی
common_voice_ur_31854963.mp3	ہونٹوں کی ہلکی سی جنبش سے ٹوٹ جاتی ہے	ہونٹوں کی ہلکی سی جمبش نے ٹوٹ جاتی ہے	ہونٹھو کی حل کی سی جمبش نے ٹوٹھ جاتیہے	 ہونٹوں کی ہلکی سی جمبشنیں ٹوٹ جاتی ہیں	 ہونٹو کی ہلکی سی جمبشنے ٹوٹ جاتی ہے
common_voice_ur_31993550.mp3	اس پیغمبرانہ صدا کی بازگشت، میں آج بھی سنتا ہوں۔	اس پیغمبراں صدا کی بازگشت میں آج بھی سنتا ہوں۔	اس پکنمبرانا سدا کہی بعز گشت میں آج پھی سنتھا ہوں	 اس پیغمبرانہ صدا کی بازگشت میں آج بھی سنتا ہوں	 اس پہ گھم بھرانا صدا کی بازگشت میں آج بھی سنتا ہوں
