path,sentence,seamless-large,whisper-large,whisper-medium,wav2vec2-urdu,whisper-small,alif_1,whisper-large_text,WER_whisper-large,whisper-medium_text,WER_whisper-medium,wav2vec2-urdu_text,WER_wav2vec2-urdu,whisper-small_text,WER_whisper-small,seamless-large_text,WER_seamless-large,WER_alif_1
common_voice_ur_31981760.mp3,ابھی تو شروع کا سین مکمل ہوا ہے۔,"[('ابھی', 0.8536578416824341), ('تو', 0.8691745400428772), ('شروع', 0.3854585587978363), ('کا', 0.7233461141586304), ('سین', 0.7496238946914673), ('مکمل', 0.5140553116798401), ('ہوا۔', 0.6234713345766068)]","[('امید', 0.6914971396327019), ('ہو', 0.2613752484321594), ('شروع', 0.7188212672869364), ('کو', 0.9619700908660889), ('سین', 0.9705813825130463), ('مکمل', 0.9916865229606628), ('ہوا', 0.8)]","[('شروع', 0.6585973302523295), ('الصین', 0.8841319978237152), ('مکمل', 0.8803227543830872), ('ہوا', 0.8)]","[('اوھی', 0.9967167377471924), ('دو', 0.9997481107711792), ('شرو', 0.954769492149353), ('قسین', 0.9449021816253662), ('مکمل', 0.9970734715461731), ('ہوا', 0.9819822907447815)]","[('ابھی', 0.9060388207435608), ('تو', 0.6063766479492188), ('شروع', 0.45412187029918033), ('سین', 0.6402081251144409), ('اکمل', 0.9076960980892181), ('ہوا', 0.8)]",ابھی تو شروع کو سین ہوا ہوا,امید ہو شروع کو سین مکمل ہوا,0.5,شروع الصین مکمل ہوا,0.625,اوھی دو شرو قسین مکمل ہوا,0.75,ابھی تو شروع سین اکمل ہوا,0.375,ابھی تو شروع کا سین مکمل ہوا۔,0.25,0.375
common_voice_ur_38454082.mp3,اب میں ہوں اور ماتم یک شہر آرزو,"[('اب', 0.8295679092407227), ('میں', 0.7885012030601501), ('ہوں', 0.8050042986869812), ('اور', 0.8234647512435913), ('ماتم', 0.8780124187469482), ('ایک', 0.6466420292854309), ('شہر', 0.4195481240749359), ('آرزو', 0.8547962307929993)]","[('اب', 0.9998973608016968), ('میں', 0.9795644879341125), ('ہوں', 0.9904799461364746), ('اور', 0.9943627119064331), ('ماتم', 0.9994658430417379), ('یک', 0.7965401113033295), ('شہر', 0.9949261148770651), ('آرزو', 0.9772922992706299)]","[('اب', 0.9899736642837524), ('میں', 0.47783079743385315), ('ہوں', 0.8827194571495056), ('اور', 0.9523420929908752), ('معتم', 0.9945503175258636), ('یک', 0.8038413226604462), ('شہر', 0.6500551899274191), ('عرزو', 0.9292709827423096)]","[('اب', 0.9995408654212952), ('میں', 0.9997393488883972), ('ہوں', 0.9931432604789734), ('اور', 0.9921886920928955), ('ماطم', 0.9766055941581726), ('یک', 0.9792872667312622), ('شہر', 0.9537543654441833), ('آرزور', 0.9807230234146118)]","[('اب', 0.9839852452278137), ('میں', 0.47361209988594055), ('ہوں', 0.9127776026725769), ('اور', 0.9568386077880859), ('ماتم', 0.9657381574312845), ('یک', 0.6943479478359222), ('شہر', 0.7265157898267111), ('آرزو', 0.8782011270523071)]",اب میں ہوں اور ماتم یک شہر آرزو,اب میں ہوں اور ماتم یک شہر آرزو,0.0,اب میں ہوں اور معتم یک شہر عرزو,0.25,اب میں ہوں اور ماطم یک شہر آرزور,0.25,اب میں ہوں اور ماتم یک شہر آرزو,0.0,اب میں ہوں اور ماتم ایک شہر آرزو,0.125,0.0
common_voice_ur_31943115.mp3,مالیاتی خدمات ان کی ضرورتوں کے مطابق ڈھلی ہوں,"[('مالیاتی', 0.6981744170188904), ('خدمات', 0.7736905217170715), ('ان', 0.7828741073608398), ('کی', 0.7802072167396545), ('ضروریات', 0.6973334550857544), ('کے', 0.8388519883155823), ('مطابق', 0.595055341720581), ('ڈھلی', 0.6479159593582153), ('ہوئی', 0.3610352724790573)]","[('مالیاتی', 0.9930768132209777), ('خدمات', 0.9858963886896769), ('ان', 0.9995311498641968), ('کی', 0.9769389033317566), ('ضرورتوں', 0.9939159274101257), ('کی', 0.9975343942642212), ('مطابق', 0.7331182509660721), ('علی', 0.8), ('ہیں', 0.8)]","[('مالیاتی', 0.9502280592918396), ('خدمات', 0.9219979047775269), ('ان', 0.9947065711021423), ('کی', 0.9917631149291992), ('ضرورتوں', 0.8128645956516266), ('کی', 0.9941973686218262), ('مطابق', 0.6056433618068695), ('علیمی', 0.7690013647079468)]","[('والیاتی', 0.9761315584182739), ('خقوارد', 0.9205353260040283), ('علکی', 0.909952700138092), ('جروڑتو', 0.9609273076057434), ('کی', 0.9462069869041443), ('متابق', 0.9526011943817139), ('ٹلی', 0.9997373819351196), ('گیں', 0.9962235689163208)]","[('مالیاتِ', 0.5944180250167846), ('خدماتِ', 0.7256155610084534), ('ان', 0.9778493642807007), ('کی', 0.9667696356773376), ('ضرورتُ', 0.44967749118804934), ('بھی', 0.6167484819889069), ('متعبق', 0.426637377589941), ('علیہ', 0.6530339866876602), ('ہوں', 0.8)]",مالیاتی خدمات ان کی ضرورتوں کی مطابق گیں ہیں,مالیاتی خدمات ان کی ضرورتوں کی مطابق علی ہیں,0.3333333333333333,مالیاتی خدمات ان کی ضرورتوں کی مطابق علیمی,0.3333333333333333,والیاتی خقوارد علکی جروڑتو کی متابق ٹلی گیں,1.0,مالیاتِ خدماتِ ان کی ضرورتُ بھی متعبق علیہ ہوں,0.6666666666666666,مالیاتی خدمات ان کی ضروریات کے مطابق ڈھلی ہوئی,0.2222222222222222,0.3333333333333333
common_voice_ur_41178688.mp3,وہ دین اور اسلام سے بغاوت کے برابر ہے۔,"[('وہ', 0.833288848400116), ('دین', 0.8038570284843445), ('اور', 0.8081857562065125), ('اسلام', 0.8415533304214478), ('سے', 0.7725230753421783), ('بغاوت', 0.9082748889923096), ('کے', 0.8085324764251709), ('برابر', 0.8342477679252625), ('ہے۔', 0.666007936000824)]","[('وہ', 0.9997512698173523), ('دین', 0.9997983276844025), ('اور', 0.9993119239807129), ('اسلام', 0.9438906908035278), ('سے', 0.9979110360145569), ('بغاوت', 0.9988957345485687), ('کے', 0.9999825954437256), ('برابر', 0.7805676162242889), ('ہے', 0.8)]","[('وہ', 0.9865108728408813), ('دین', 0.998795747756958), ('اور', 0.9669628739356995), ('اسلام', 0.8491269648075104), ('سے', 0.8792937994003296), ('بغاوت', 0.9780116230249405), ('کے', 0.9378328323364258), ('برابر', 0.6399162411689758), ('ہے', 0.8)]","[('وہ', 0.9997317790985107), ('دین', 0.982242226600647), ('اور', 0.9520137310028076), ('اسلام', 0.9956825375556946), ('سے', 0.9944167137145996), ('بگاوت', 0.9924283623695374), ('کے', 0.999738335609436), ('برابر', 0.9997453093528748), ('ہے', 0.9975666999816895)]","[('وہ', 0.9562371969223022), ('دین', 0.9943875670433044), ('اور', 0.976574718952179), ('اسلام', 0.6754730641841888), ('سے', 0.39904502034187317), ('بگاوت', 0.8808061629533768), ('کے', 0.9484246969223022), ('برابر', 0.8467012047767639), ('ہے', 0.8)]",وہ دین اور اسلام سے بغاوت کے برابر ہے,وہ دین اور اسلام سے بغاوت کے برابر ہے,0.1111111111111111,وہ دین اور اسلام سے بغاوت کے برابر ہے,0.1111111111111111,وہ دین اور اسلام سے بگاوت کے برابر ہے,0.2222222222222222,وہ دین اور اسلام سے بگاوت کے برابر ہے,0.2222222222222222,وہ دین اور اسلام سے بغاوت کے برابر ہے۔,0.0,0.1111111111111111
common_voice_ur_38428855.mp3,سوال یہ ہے کہ آئینی طور پر یہ کونسل کسی خاص فقہ کی نہیں، قرآن وسنت کی پابند ہے۔,"[('سوال', 0.8101970553398132), ('یہ', 0.8118695616722107), ('ہے', 0.7546001076698303), ('کہ', 0.7762988805770874), ('آئینی', 0.7407838702201843), ('طور', 0.7938686013221741), ('پر', 0.7284502983093262), ('یہ', 0.7856012582778931), ('کونسل', 0.8844252228736877), ('کسی', 0.8005589842796326), ('خاص', 0.6809170842170715), ('فقہ', 0.8806316256523132), ('کی', 0.717731773853302), ('نہیں', 0.8028920292854309), ('قرآن', 0.6909875273704529), ('و', 0.8533890843391418), ('سنت', 0.759266197681427), ('کی', 0.9124452471733093), ('پابند', 0.8386187553405762), ('ہے', 0.8095177710056305)]","[('سوال', 0.9643768072128296), ('یہ', 0.9953783750534058), ('ہے', 0.9534850716590881), ('کہ', 0.9964718818664551), ('آئینی', 0.9937732666730881), ('طور', 0.9646795392036438), ('پر', 0.7982792854309082), ('یہ', 0.9974310994148254), ('کونسل', 0.9726105779409409), ('کسی', 0.9635871648788452), ('خاص', 0.9956126809120178), ('فقہ', 0.970736583073934), ('کی', 0.9992944002151489), ('نہیں', 0.9997544884681702), ('قر��ن', 0.9720803946256638), ('و', 0.629592776298523), ('سنت', 0.9187109768390656), ('کی', 0.9806416630744934), ('پابند', 0.8396373987197876), ('ہے', 0.8)]","[('سوار', 0.9360338052113851), ('یہ', 0.6178245544433594), ('ہے', 0.9892463088035583), ('کہ', 0.9468133449554443), ('آینی', 0.9782882730166117), ('طور', 0.8481033146381378), ('پر', 0.8651110231876373), ('یہ', 0.9828948974609375), ('کونسل', 0.9556234627962112), ('کسی', 0.6611128648122152), ('فاصفکہ', 0.893506932258606), ('کی', 0.9199860692024231), ('نہیں', 0.9882469773292542), ('قر��ن', 0.801674485206604), ('و', 0.5848201513290405), ('سنت', 0.912093311548233), ('کی', 0.9729991555213928), ('بابن', 0.5855311751365662), ('ہے', 0.8)]","[('سوال', 0.999670684337616), ('یہ', 0.9855030179023743), ('ہے', 0.9028770327568054), ('کہ', 0.9357868432998657), ('آئنی', 0.9489917755126953), ('طورپر', 0.9534773230552673), ('یہ', 0.9873378872871399), ('کونسلکیسی', 0.9191288948059082), ('فاص', 0.9915474057197571), ('فکہ', 0.9703776836395264), ('کی', 0.9875066876411438), ('نہیں', 0.966450572013855), ('کرانوں', 0.9745655655860901), ('صنت', 0.9929210543632507), ('کی', 0.9284377694129944), ('پا', 0.9895806312561035), ('بند', 0.9996805191040039), ('ہے', 0.9636674523353577)]","[('سوار', 0.8784491419792175), ('یہ', 0.5014838576316833), ('ہے', 0.5006625652313232), ('کہ', 0.5685489773750305), ('آئینی', 0.7934772372245789), ('طور', 0.7700470983982086), ('پہ', 0.7958044111728668), ('یہ', 0.9618548154830933), ('کنسل', 0.9258244633674622), ('کسی', 0.5009931921958923), ('فاسبکہ', 0.7872642934322357), ('کی', 0.6221615076065063), ('نہیں', 0.9885309934616089), ('قر��ن', 0.47979243099689484), ('سنت', 0.7165845235188802), ('کی', 0.9681458473205566), ('بابن', 0.6455596685409546), ('ہے', 0.8)]",سوال یہ ہے کہ آئینی طور پر یہ کونسل کسی خاص فقہ نہیں نہیں قر��ن و سنت کی پابند ہے,سوال یہ ہے کہ آئینی طور پر یہ کونسل کسی خاص فقہ کی نہیں قر��ن و سنت کی پابند ہے,0.2631578947368421,سوار یہ ہے کہ آینی طور پر یہ کونسل کسی فاصفکہ کی نہیں قر��ن و سنت کی بابن ہے,0.5263157894736842,سوال یہ ہے کہ آئنی طورپر یہ کونسلکیسی فاص فکہ کی نہیں کرانوں صنت کی پا بند ہے,0.6842105263157895,سوار یہ ہے کہ آئینی طور پہ یہ کنسل کسی فاسبکہ کی نہیں قر��ن سنت کی بابن ہے,0.5263157894736842,سوال یہ ہے کہ آئینی طور پر یہ کونسل کسی خاص فقہ کی نہیں قرآن و سنت کی پابند ہے,0.21052631578947367,0.3157894736842105
common_voice_ur_41120251.mp3,کیسے ھیں آپ؟,"[('کیسے', 0.6452258229255676), ('ہیں', 0.8255186975002289), ('آپ؟', 0.7155334651470184)]","[('کیسے', 0.9818206032117208), ('ہیں', 0.8), ('آپ؟', 0.8)]","[('کیسے', 0.5767905861139297), ('ہیں', 0.8), ('آپ', 0.8)]","[('کیسے', 0.9680964350700378), ('ہیں', 0.9960408806800842), ('آپ', 0.9832165241241455)]","[('کیسے', 0.7833373347918192), ('ہیں', 0.8), ('آپ؟', 0.8)]",کیسے ہیں آپ؟,کیسے ہیں آپ؟,0.3333333333333333,کیسے ہیں آپ,0.6666666666666666,کیسے ہیں آپ,0.6666666666666666,کیسے ہیں آپ؟,0.3333333333333333,کیسے ہیں آپ؟,0.3333333333333333,0.3333333333333333
common_voice_ur_32052384.mp3,تو پہلوانوں کی طرح۔,"[('تو', 0.8436578810214996), ('پہلوانوں', 0.8633128702640533), ('کی', 0.7892357707023621), ('طرح', 0.6434942930936813)]","[('تو', 0.9995051622390747), ('پہلوانوں', 0.9983678956826528), ('کی', 0.955116331577301), ('طرح', 0.8)]","[('تو', 0.83163982629776), ('پہلوانوں', 0.9748339653015137), ('کی', 0.74140465259552), ('طرح', 0.8)]","[('تو', 0.9997392296791077), ('پہلوانوں', 0.9733741283416748), ('کی', 0.9981708526611328), ('ترہاں', 0.9885467886924744)]","[('تو', 0.8962810635566711), ('پہلوانوں', 0.9308194716771444), ('کی', 0.32557764649391174), ('طرحا', 0.37446171045303345)]",تو پہلوانوں کی طرح,تو پہلوانوں کی طرح,0.25,تو پہلوانوں کی طرح,0.25,تو پہلوانوں کی ترہاں,0.25,تو پہلوانوں کی طرحا,0.25,تو پہلوانوں کی طرح,0.25,0.25
common_voice_ur_31999779.mp3,آپ حکم دیں اور پھر دیکھیں کہ کس طرح فاتح کشمیر کا,"[('آپ', 0.7430492639541626), ('حکم', 0.8076285123825073), ('دیں', 0.7601717114448547), ('اور', 0.7835462689399719), ('پھر', 0.801190197467804), ('دیکھیں', 0.7680612206459045), ('کہ', 0.7369399666786194), ('کس', 0.8938969373703003), ('طرح', 0.8197683095932007), ('فتح', 0.6507217884063721), ('کشمیر', 0.6534240245819092), ('کا', 0.7624609172344208)]","[('آپ', 0.9985142350196838), ('حکم', 0.9815715352694193), ('دیں', 0.9994683563709259), ('اور', 0.9971171617507935), ('پھر', 0.9998903274536133), ('دیکھیں', 0.9681327044963837), ('کہ', 0.8347384333610535), ('کس', 0.9886995553970337), ('طرح', 0.974039355913798), ('فتح', 0.9978091915448507), ('کشمیر', 0.9053062796592712), ('کا', 0.8)]","[('آپ', 0.9936218857765198), ('حکم', 0.9061474204063416), ('دیں', 0.9904331862926483), ('اور', 0.9412336945533752), ('پھر', 0.9941380620002747), ('دیکھیں', 0.9391636997461319), ('کہ', 0.6763308048248291), ('کس', 0.991776168346405), ('طرح', 0.6675854126612345), ('فتح', 0.9077882568041483), ('کشمیر', 0.7986167669296265), ('کا', 0.8)]","[('آپ', 0.9962562322616577), ('حکم', 0.9986889362335205), ('دیں', 0.9907718300819397), ('اور', 0.9765377640724182), ('پھر', 0.9968473315238953), ('دیکھیں', 0.9728610515594482), ('کے', 0.9572850465774536), ('کس', 0.9620801210403442), ('طرافاتے', 0.9887186884880066), ('کشمیر', 0.9997333288192749), ('کا', 0.9708325862884521)]","[('آپ', 0.9112660884857178), ('حکم', 0.8505398035049438), ('دے', 0.9284770786762238), ('اور', 0.9278727173805237), ('پھر', 0.9441033403078715), ('دیکھیں', 0.7368337735533714), ('کہ', 0.6212304830551147), ('کس', 0.2722855433821678), ('طرف', 0.5416982024908066), ('ہاتھے', 0.7250085473060608), ('کشمی', 0.6348280310630798), ('کا', 0.8)]",آپ حکم دیں اور پھر دیکھیں کہ کس طرح فتح کشمیر کا,آپ حکم دیں اور پھر دیکھیں کہ کس طرح فتح کشمیر کا,0.08333333333333333,آپ حکم دیں اور پھر دیکھیں کہ کس طرح فتح کشمیر کا,0.08333333333333333,آپ حکم دیں اور پھر دیکھیں کے کس طرافاتے کشمیر کا,0.25,آپ حکم دے اور پھر دیکھیں کہ کس طرف ہاتھے کشمی کا,0.3333333333333333,آپ حکم دیں اور پھر دیکھیں کہ کس طرح فتح کشمیر کا,0.08333333333333333,0.08333333333333333
common_voice_ur_38480990.mp3,آسمان و زمین کا مالک جب اپنے ہاتھ سے صلہ دے گا,"[('اس', 0.08171078562736511), ('کے', 0.15741123259067535), ('بعد', 0.32401859760284424), ('وہ', 0.09101324528455734), ('اپنے', 0.04792795330286026), ('گھر', 0.042963795363903046), ('واپس', 0.1232452467083931), ('چلا', 0.13470566272735596), ('گیا', 0.5270165205001831), ('اور', 0.3089763820171356), ('اس', 0.07418982684612274), ('کے', 0.22165699303150177), ('ساتھ', 0.14230822026729584), ('ساتھ', 0.14083299040794373), ('اس', 0.31287533044815063), ('کے', 0.09730307757854462), ('ساتھ', 0.06565060466527939), ('اس', 0.4063458740711212), ('کے', 0.2587759792804718), ('ساتھ', 0.10499170422554016), ('اس', 0.5534347295761108), ('کے', 0.7140480875968933), ('ساتھ', 0.12769578397274017), ('اس', 0.6410447955131531), ('کے', 0.7939232587814331), ('ساتھ.', 0.46917400509119034)]","[('موسیقا', 0.7530846893787384)]","[('مجھے', 0.12743809632956982), ('بھی', 0.5151905119419098), ('بہت', 0.2610471484561761), ('ساری', 0.13887699445088705), ('بارہ', 0.28476212670405704), ('بھی', 0.8), ('ہے', 0.8)]","[('جی', 0.9903280138969421)]","[('ایسا', 0.2444983385503292), ('بہترین', 0.10176299139857292)]",جی بھی بعد ساری بارہ بھی ہے چلا گیا اور اس کے ساتھ ساتھ اس کے ساتھ اس کے ساتھ اس کے ساتھ اس کے ساتھ.,موسیقا,1.0,مجھے بھی بہت ساری بارہ بھی ہے,1.0,جی,1.0,ایسا بہترین,1.0,اس کے بعد وہ اپنے گھر واپس چلا گیا اور اس کے ساتھ ساتھ اس کے ساتھ اس کے ساتھ اس کے ساتھ اس کے ساتھ.,1.0,1.0
common_voice_ur_32032143.mp3,ایم این ایس زرعی,"[('ایم', 0.6836240291595459), ('این', 0.7410067915916443), ('ایس', 0.73338782787323), ('ایل', 0.2147660255432129), ('زری', 0.8028557300567627)]","[('ایم', 0.9821475942929586), ('این', 0.9620541632175446), ('ایس', 0.8911625941594442), ('ایل', 0.9003120362758636), ('زری', 0.8)]","[('MNSL', 0.8345967531204224), ('زری', 0.8)]","[('ایم', 0.9995450973510742), ('این', 0.9558585286140442), ('ایف', 0.9338536262512207), ('ایل', 0.9977167844772339), ('زری', 0.9934167265892029)]","[('MNSL', 0.844913512468338), ('ذری', 0.8)]",ایم این ایس ایل زری,ایم این ایس ایل زری,0.5,MNSL زری,1.0,ایم این ایف ایل زری,0.75,MNSL ذری,1.0,ایم این ایس ایل زری,0.5,0.5
common_voice_ur_38455980.mp3,ان کے فیصلے سے کروڑوں انسانوں کے جان ومال کا مستقبل وابستہ ہے۔,"[('ان', 0.7379233241081238), ('کے', 0.807150661945343), ('فیصلے', 0.566078245639801), ('سے', 0.8589323461055756), ('کروڑوں', 0.8486010432243347), ('انسانوں', 0.7414832711219788), ('کی', 0.6164227724075317), ('جان', 0.9149642586708069), ('و', 0.7845956087112427), ('مال', 0.7313318252563477), ('کا', 0.8186390101909637), ('مستقبل', 0.9143980145454407), ('وابستہ', 0.8553650975227356), ('ہے', 0.7829528152942657)]","[('ان', 0.9890727400779724), ('کے', 0.9991814494132996), ('فیصلے', 0.9950434863567352), ('سے', 0.9999697208404541), ('کرو��وں', 0.9997544646263122), ('انسانوں', 0.9348752647638321), ('کی', 0.9988338351249695), ('جان', 0.9998244345188141), ('و', 0.9991125464439392), ('مال', 0.999706894159317), ('کا', 0.9399673342704773), ('مستقبل', 0.9679221212863922), ('وابستہ', 0.9868400990962982), ('ہے', 0.8)]","[('ان', 0.9464861154556274), ('کے', 0.9745523929595947), ('فیصلے', 0.8902869522571564), ('سے', 0.9975156784057617), ('کرو��وں', 0.9843023777008056), ('انسانوں', 0.8517184257507324), ('کی', 0.8240528106689453), ('جان', 0.9938613474369049), ('و', 0.9321231842041016), ('مال', 0.9925715923309326), ('کا', 0.9757121205329895), ('مستقبل', 0.6398359015583992), ('واپستہ', 0.7191564242045084), ('ہے', 0.8)]","[('ان', 0.9992204904556274), ('کے', 0.9997225999832153), ('فیصلے', 0.9630396962165833), ('سے', 0.9578675031661987), ('کروڑوں', 0.9905077815055847), ('انسانوں', 0.9877626895904541), ('کی', 0.9213877320289612), ('جانوں', 0.9667895436286926), ('مال', 0.9965516924858093), ('کا', 0.9341738224029541), ('مستقبل', 0.9963351488113403), ('وابستہ', 0.9997376799583435), ('ہے', 0.9972891807556152)]","[('ان', 0.8738154172897339), ('کے', 0.5051382184028625), ('فیصلے', 0.5875059813261032), ('سے', 0.9610644578933716), ('کرو��وں', 0.8836194773515066), ('انسانوں', 0.9403363764286041), ('کی', 0.45132917165756226), ('جانو', 0.8920881549517313), ('مال', 0.8050371706485748), ('کا', 0.7238283157348633), ('مستقبل', 0.588891513645649), ('وابستہ', 0.8758691847324371), ('ہے', 0.8)]",ان کے فیصلے سے کرو��وں انسانوں کی جان و مال کا مستقبل وابستہ ہے,ان کے فیصلے سے کرو��وں انسانوں کی جان و مال کا مستقبل وابستہ ہے,0.38461538461538464,ان کے فیصلے سے کرو��وں انسانوں کی جان و مال کا مستقبل واپستہ ہے,0.46153846153846156,ان کے فیصلے سے کروڑوں انسانوں کی جانوں مال کا مستقبل وابستہ ہے,0.3076923076923077,ان کے فیصلے سے کرو��وں انسانوں کی جانو مال کا مستقبل وابستہ ہے,0.38461538461538464,ان کے فیصلے سے کروڑوں انسانوں کی جان و مال کا مستقبل وابستہ ہے,0.3076923076923077,0.38461538461538464
